# SignalP-5.0	Organism: euk	Timestamp: 20220617153159
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_009150-T1	SP(Sec/SPI)	0.984824	0.015176	CS pos: 29-30. ASA-KP. Pr: 0.6173
H9P43_009151-T1	SP(Sec/SPI)	0.984824	0.015176	CS pos: 29-30. ASA-KP. Pr: 0.6173
H9P43_009152-T1	OTHER	0.000625	0.999375	
H9P43_009153-T1	OTHER	0.001441	0.998559	
H9P43_009154-T1	OTHER	0.001223	0.998777	
H9P43_009155-T1	OTHER	0.003485	0.996515	
H9P43_009156-T1	OTHER	0.002455	0.997545	
H9P43_009157-T1	OTHER	0.002476	0.997524	
H9P43_009158-T1	OTHER	0.000853	0.999147	
H9P43_009159-T1	OTHER	0.001871	0.998129	
H9P43_009160-T1	OTHER	0.001415	0.998585	
H9P43_009161-T1	OTHER	0.006094	0.993906	
H9P43_009162-T1	OTHER	0.003013	0.996987	
H9P43_009163-T1	OTHER	0.000263	0.999737	
H9P43_009164-T1	SP(Sec/SPI)	0.976634	0.023366	CS pos: 26-27. AGA-QA. Pr: 0.3822
H9P43_009165-T1	OTHER	0.001445	0.998555	
H9P43_009166-T1	OTHER	0.010113	0.989887	
H9P43_009167-T1	OTHER	0.100291	0.899709	
H9P43_009168-T1	OTHER	0.004201	0.995799	
H9P43_009169-T1	OTHER	0.003794	0.996206	
H9P43_009170-T1	OTHER	0.001190	0.998810	
H9P43_009171-T1	OTHER	0.006806	0.993194	
H9P43_009172-T1	OTHER	0.009612	0.990388	
H9P43_009173-T1	OTHER	0.000887	0.999113	
H9P43_009174-T1	OTHER	0.000680	0.999320	
H9P43_009175-T1	OTHER	0.035833	0.964167	
H9P43_009176-T1	OTHER	0.001425	0.998575	
H9P43_009177-T1	OTHER	0.001107	0.998893	
H9P43_009178-T1	OTHER	0.002442	0.997558	
H9P43_009179-T1	OTHER	0.003076	0.996924	
H9P43_009180-T1	OTHER	0.006372	0.993628	
H9P43_009181-T1	OTHER	0.002809	0.997191	
H9P43_009182-T1	OTHER	0.000290	0.999710	
H9P43_009183-T1	OTHER	0.000627	0.999373	
H9P43_009184-T1	OTHER	0.007764	0.992236	
H9P43_009185-T1	OTHER	0.001816	0.998184	
H9P43_009186-T1	OTHER	0.403467	0.596533	
H9P43_009187-T1	OTHER	0.001845	0.998155	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153227
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_002838-T1	OTHER	0.002913	0.997087	
H9P43_002839-T1	OTHER	0.297939	0.702061	
H9P43_002840-T1	OTHER	0.000296	0.999704	
H9P43_002841-T1	OTHER	0.000690	0.999310	
H9P43_002842-T1	OTHER	0.001255	0.998745	
H9P43_002843-T1	OTHER	0.003385	0.996615	
H9P43_002844-T1	OTHER	0.001337	0.998663	
H9P43_002845-T1	OTHER	0.003899	0.996101	
H9P43_002846-T1	OTHER	0.000335	0.999665	
H9P43_002847-T1	OTHER	0.001563	0.998437	
H9P43_002848-T1	OTHER	0.071127	0.928873	
H9P43_002849-T1	OTHER	0.007836	0.992164	
H9P43_002850-T1	OTHER	0.000677	0.999323	
H9P43_002851-T1	OTHER	0.000924	0.999076	
H9P43_002852-T1	OTHER	0.007309	0.992691	
H9P43_002853-T1	OTHER	0.073424	0.926576	
H9P43_002854-T1	OTHER	0.000160	0.999840	
H9P43_002855-T1	OTHER	0.023166	0.976834	
H9P43_002856-T1	OTHER	0.002652	0.997348	
H9P43_002857-T1	SP(Sec/SPI)	0.847612	0.152388	CS pos: 24-25. VLA-GS. Pr: 0.4690
H9P43_002858-T1	OTHER	0.007863	0.992137	
H9P43_002859-T1	OTHER	0.002745	0.997255	
H9P43_002860-T1	OTHER	0.013613	0.986387	
H9P43_002861-T1	OTHER	0.000424	0.999576	
H9P43_002862-T1	OTHER	0.000444	0.999556	
H9P43_002863-T1	OTHER	0.001665	0.998335	
H9P43_002864-T1	OTHER	0.000533	0.999467	
H9P43_002865-T1	OTHER	0.002671	0.997329	
H9P43_002866-T1	OTHER	0.001031	0.998969	
H9P43_002867-T1	SP(Sec/SPI)	0.930949	0.069051	CS pos: 26-27. AAA-FA. Pr: 0.4011
H9P43_002868-T1	OTHER	0.004467	0.995533	
H9P43_002869-T1	OTHER	0.001046	0.998954	
H9P43_002870-T1	SP(Sec/SPI)	0.989045	0.010955	CS pos: 32-33. ASA-SD. Pr: 0.7703
H9P43_002871-T1	OTHER	0.000547	0.999453	
H9P43_002872-T1	OTHER	0.003604	0.996396	
H9P43_002873-T1	OTHER	0.000599	0.999401	
H9P43_002874-T1	SP(Sec/SPI)	0.996520	0.003480	CS pos: 18-19. ASA-SP. Pr: 0.8274
H9P43_002875-T1	OTHER	0.011656	0.988344	
H9P43_002876-T1	OTHER	0.003520	0.996480	
H9P43_002877-T1	OTHER	0.000966	0.999034	
H9P43_002878-T1	OTHER	0.001305	0.998695	
H9P43_002879-T1	SP(Sec/SPI)	0.996643	0.003357	CS pos: 22-23. VTA-NV. Pr: 0.8079
H9P43_002880-T1	OTHER	0.014926	0.985074	
H9P43_002881-T1	OTHER	0.000919	0.999081	
H9P43_002882-T1	OTHER	0.007236	0.992764	
H9P43_002883-T1	OTHER	0.001326	0.998674	
H9P43_002884-T1	OTHER	0.003242	0.996758	
H9P43_002885-T1	OTHER	0.036815	0.963185	
H9P43_002886-T1	OTHER	0.002519	0.997481	
H9P43_002887-T1	OTHER	0.001276	0.998724	
H9P43_002888-T1	SP(Sec/SPI)	0.645136	0.354864	CS pos: 15-16. ASG-ID. Pr: 0.4190
H9P43_002889-T1	OTHER	0.007880	0.992120	
H9P43_002890-T1	OTHER	0.001331	0.998669	
H9P43_002891-T1	OTHER	0.015878	0.984122	
H9P43_002892-T1	OTHER	0.018671	0.981329	
H9P43_002893-T1	OTHER	0.012701	0.987299	
H9P43_002894-T1	OTHER	0.013839	0.986161	
H9P43_002895-T1	OTHER	0.000990	0.999010	
H9P43_002896-T1	OTHER	0.003450	0.996550	
H9P43_002897-T1	OTHER	0.000832	0.999168	
H9P43_002898-T1	OTHER	0.000918	0.999082	
H9P43_002899-T1	OTHER	0.000346	0.999654	
H9P43_002900-T1	OTHER	0.000599	0.999401	
H9P43_002901-T1	OTHER	0.000206	0.999794	
H9P43_002902-T1	OTHER	0.000677	0.999323	
H9P43_002903-T1	OTHER	0.001441	0.998559	
H9P43_002904-T1	OTHER	0.003173	0.996827	
H9P43_002905-T1	OTHER	0.000770	0.999230	
H9P43_002906-T1	OTHER	0.003146	0.996854	
H9P43_002907-T1	OTHER	0.002036	0.997964	
H9P43_002908-T1	OTHER	0.005653	0.994347	
H9P43_002909-T1	OTHER	0.001811	0.998189	
H9P43_002910-T1	OTHER	0.004206	0.995794	
H9P43_002911-T1	OTHER	0.000472	0.999528	
H9P43_002912-T1	OTHER	0.003090	0.996910	
H9P43_002913-T1	OTHER	0.000354	0.999646	
H9P43_002914-T1	OTHER	0.002391	0.997609	
H9P43_002915-T1	OTHER	0.001523	0.998477	
H9P43_002916-T1	OTHER	0.001798	0.998202	
H9P43_002917-T1	OTHER	0.000831	0.999169	
H9P43_002918-T1	OTHER	0.001030	0.998970	
H9P43_002919-T1	OTHER	0.000417	0.999583	
H9P43_002920-T1	OTHER	0.009401	0.990599	
H9P43_002921-T1	OTHER	0.002144	0.997856	
H9P43_002922-T1	OTHER	0.000609	0.999391	
H9P43_002923-T1	OTHER	0.000499	0.999501	
H9P43_002924-T1	OTHER	0.008095	0.991905	
H9P43_002925-T1	OTHER	0.001476	0.998524	
H9P43_002926-T1	OTHER	0.002362	0.997638	
H9P43_002927-T1	OTHER	0.008849	0.991151	
H9P43_002928-T1	OTHER	0.098729	0.901271	
H9P43_002929-T1	OTHER	0.000763	0.999237	
H9P43_002930-T1	OTHER	0.439202	0.560798	
H9P43_002931-T1	OTHER	0.000175	0.999825	
H9P43_002932-T1	OTHER	0.020168	0.979832	
H9P43_002933-T1	OTHER	0.025306	0.974694	
H9P43_002934-T1	OTHER	0.006294	0.993706	
H9P43_002935-T1	OTHER	0.001177	0.998823	
H9P43_002936-T1	OTHER	0.001375	0.998625	
H9P43_002937-T1	OTHER	0.000763	0.999237	
H9P43_002938-T1	OTHER	0.002879	0.997121	
H9P43_002939-T1	OTHER	0.001870	0.998130	
H9P43_002940-T1	OTHER	0.028817	0.971183	
H9P43_002941-T1	OTHER	0.034044	0.965956	
H9P43_002942-T1	OTHER	0.005624	0.994376	
H9P43_002943-T1	OTHER	0.001432	0.998568	
H9P43_002944-T1	OTHER	0.011967	0.988033	
H9P43_002945-T1	OTHER	0.000300	0.999700	
H9P43_002946-T1	OTHER	0.003892	0.996108	
H9P43_002947-T1	OTHER	0.000289	0.999711	
H9P43_002948-T1	OTHER	0.000817	0.999183	
H9P43_002949-T1	OTHER	0.000924	0.999076	
H9P43_002950-T1	OTHER	0.000640	0.999360	
H9P43_002951-T1	OTHER	0.005338	0.994662	
H9P43_002952-T1	OTHER	0.281219	0.718781	
H9P43_002953-T1	OTHER	0.000653	0.999347	
H9P43_002954-T1	OTHER	0.001269	0.998731	
H9P43_002955-T1	OTHER	0.000594	0.999406	
H9P43_002956-T1	OTHER	0.000606	0.999394	
H9P43_002957-T1	OTHER	0.001749	0.998251	
H9P43_002958-T1	SP(Sec/SPI)	0.994032	0.005968	CS pos: 27-28. ADA-HF. Pr: 0.9169
H9P43_002959-T1	OTHER	0.001002	0.998998	
H9P43_002960-T1	OTHER	0.003639	0.996361	
H9P43_002961-T1	OTHER	0.006392	0.993608	
H9P43_002962-T1	OTHER	0.002938	0.997062	
H9P43_002963-T1	OTHER	0.000850	0.999150	
H9P43_002964-T1	OTHER	0.004902	0.995098	
H9P43_002965-T1	OTHER	0.004902	0.995098	
H9P43_002966-T1	OTHER	0.000850	0.999150	
H9P43_002967-T1	OTHER	0.002938	0.997062	
H9P43_002968-T1	OTHER	0.006392	0.993608	
H9P43_002969-T1	OTHER	0.002439	0.997561	
H9P43_002970-T1	OTHER	0.034942	0.965058	
H9P43_002971-T1	OTHER	0.012395	0.987605	
H9P43_002972-T1	OTHER	0.014326	0.985674	
H9P43_002973-T1	OTHER	0.001234	0.998766	
H9P43_002974-T1	SP(Sec/SPI)	0.994032	0.005968	CS pos: 27-28. ADA-HF. Pr: 0.9169
H9P43_002975-T1	SP(Sec/SPI)	0.980723	0.019277	CS pos: 30-31. ADA-TA. Pr: 0.7165
H9P43_002976-T1	OTHER	0.001121	0.998879	
H9P43_002977-T1	OTHER	0.015174	0.984826	
H9P43_002978-T1	OTHER	0.002107	0.997893	
H9P43_002979-T1	OTHER	0.005406	0.994594	
H9P43_002980-T1	OTHER	0.001575	0.998425	
H9P43_002981-T1	OTHER	0.002042	0.997958	
H9P43_002982-T1	OTHER	0.000953	0.999047	
H9P43_002983-T1	OTHER	0.000946	0.999054	
H9P43_002984-T1	OTHER	0.001775	0.998225	
H9P43_002985-T1	OTHER	0.001741	0.998259	
H9P43_002986-T1	OTHER	0.004434	0.995566	
H9P43_002987-T1	OTHER	0.000625	0.999375	
H9P43_002988-T1	OTHER	0.015634	0.984366	
H9P43_002989-T1	SP(Sec/SPI)	0.995538	0.004462	CS pos: 20-21. SHA-WG. Pr: 0.7776
H9P43_002990-T1	OTHER	0.002939	0.997061	
H9P43_002991-T1	OTHER	0.000690	0.999310	
H9P43_002992-T1	OTHER	0.002485	0.997515	
H9P43_002993-T1	OTHER	0.000305	0.999695	
H9P43_002994-T1	OTHER	0.003667	0.996333	
H9P43_002995-T1	OTHER	0.003872	0.996128	
H9P43_002996-T1	OTHER	0.001419	0.998581	
H9P43_002997-T1	OTHER	0.004661	0.995339	
H9P43_002998-T1	OTHER	0.001013	0.998987	
H9P43_002999-T1	OTHER	0.000377	0.999623	
H9P43_003000-T1	OTHER	0.000267	0.999733	
H9P43_003001-T1	OTHER	0.001871	0.998129	
H9P43_003002-T1	OTHER	0.028098	0.971902	
H9P43_003003-T1	OTHER	0.000554	0.999446	
H9P43_003004-T1	OTHER	0.001486	0.998514	
H9P43_003005-T1	SP(Sec/SPI)	0.957593	0.042407	CS pos: 35-36. AAA-QD. Pr: 0.7533
H9P43_003006-T1	OTHER	0.000883	0.999117	
H9P43_003007-T1	OTHER	0.005594	0.994406	
H9P43_003008-T1	OTHER	0.115443	0.884557	
H9P43_003009-T1	OTHER	0.001861	0.998139	
H9P43_003010-T1	OTHER	0.000703	0.999297	
H9P43_003012-T1	OTHER	0.011852	0.988148	
H9P43_003013-T1	OTHER	0.005104	0.994896	
H9P43_003014-T1	OTHER	0.001294	0.998706	
H9P43_003015-T1	OTHER	0.000760	0.999240	
H9P43_003016-T1	OTHER	0.002781	0.997219	
H9P43_003017-T1	OTHER	0.001553	0.998447	
H9P43_003018-T1	OTHER	0.003506	0.996494	
H9P43_003019-T1	OTHER	0.004862	0.995138	
H9P43_003020-T1	OTHER	0.004384	0.995616	
H9P43_003021-T1	OTHER	0.000979	0.999021	
H9P43_003022-T1	OTHER	0.001869	0.998131	
H9P43_003023-T1	OTHER	0.001226	0.998774	
H9P43_003024-T1	OTHER	0.001703	0.998297	
H9P43_003025-T1	OTHER	0.043736	0.956264	
H9P43_003026-T1	OTHER	0.000177	0.999823	
H9P43_003027-T1	OTHER	0.001006	0.998994	
H9P43_003028-T1	OTHER	0.001156	0.998844	
H9P43_003029-T1	SP(Sec/SPI)	0.999597	0.000403	CS pos: 24-25. ADA-QA. Pr: 0.7212
H9P43_003030-T1	OTHER	0.006504	0.993496	
H9P43_003031-T1	OTHER	0.006452	0.993548	
H9P43_003032-T1	OTHER	0.000630	0.999370	
H9P43_003033-T1	OTHER	0.001811	0.998189	
H9P43_003034-T1	OTHER	0.345401	0.654599	
H9P43_003035-T1	OTHER	0.000600	0.999400	
H9P43_003036-T1	OTHER	0.001313	0.998687	
H9P43_003037-T1	OTHER	0.002157	0.997843	
H9P43_003038-T1	OTHER	0.001646	0.998354	
H9P43_003039-T1	OTHER	0.002003	0.997997	
H9P43_003040-T1	OTHER	0.033261	0.966739	
H9P43_003041-T1	OTHER	0.000690	0.999310	
H9P43_003042-T1	OTHER	0.008206	0.991794	
H9P43_003043-T1	OTHER	0.002051	0.997949	
H9P43_003044-T1	OTHER	0.009619	0.990381	
H9P43_003045-T1	OTHER	0.000836	0.999164	
H9P43_003046-T1	OTHER	0.017930	0.982070	
H9P43_003047-T1	OTHER	0.003907	0.996093	
H9P43_003048-T1	OTHER	0.005924	0.994076	
H9P43_003049-T1	OTHER	0.000945	0.999055	
H9P43_003050-T1	OTHER	0.008110	0.991890	
H9P43_003051-T1	OTHER	0.003935	0.996065	
H9P43_003052-T1	OTHER	0.000615	0.999385	
H9P43_003053-T1	OTHER	0.000788	0.999212	
H9P43_003054-T1	OTHER	0.001194	0.998806	
H9P43_003055-T1	OTHER	0.018918	0.981082	
H9P43_003056-T1	OTHER	0.000606	0.999394	
H9P43_003057-T1	OTHER	0.020788	0.979212	
H9P43_003058-T1	OTHER	0.001380	0.998620	
H9P43_003059-T1	OTHER	0.000625	0.999375	
H9P43_003060-T1	OTHER	0.002391	0.997609	
H9P43_003061-T1	OTHER	0.002721	0.997279	
H9P43_003062-T1	OTHER	0.000916	0.999084	
H9P43_003063-T1	OTHER	0.000760	0.999240	
H9P43_003064-T1	OTHER	0.000963	0.999037	
H9P43_003065-T1	OTHER	0.000792	0.999208	
H9P43_003066-T1	OTHER	0.061038	0.938962	
H9P43_003067-T1	OTHER	0.000618	0.999382	
H9P43_003068-T1	OTHER	0.007206	0.992794	
H9P43_003069-T1	OTHER	0.002318	0.997682	
H9P43_003070-T1	OTHER	0.000745	0.999255	
H9P43_003071-T1	OTHER	0.001694	0.998306	
H9P43_003072-T1	OTHER	0.031457	0.968543	
H9P43_003073-T1	OTHER	0.026757	0.973243	
H9P43_003074-T1	OTHER	0.001847	0.998153	
H9P43_003075-T1	OTHER	0.001301	0.998699	
H9P43_003076-T1	OTHER	0.000625	0.999375	
H9P43_003077-T1	OTHER	0.004256	0.995744	
H9P43_003078-T1	OTHER	0.001672	0.998328	
H9P43_003079-T1	OTHER	0.000777	0.999223	
H9P43_003080-T1	OTHER	0.006341	0.993659	
H9P43_003081-T1	OTHER	0.033140	0.966860	
H9P43_003082-T1	OTHER	0.011735	0.988265	
H9P43_003083-T1	OTHER	0.000202	0.999798	
H9P43_003084-T1	OTHER	0.001244	0.998756	
H9P43_003085-T1	OTHER	0.014862	0.985138	
H9P43_003086-T1	OTHER	0.001162	0.998838	
H9P43_003087-T1	OTHER	0.001206	0.998794	
H9P43_003088-T1	OTHER	0.007671	0.992329	
H9P43_003089-T1	OTHER	0.000970	0.999030	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153036
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_009445-T1	OTHER	0.000943	0.999057	
H9P43_009446-T1	OTHER	0.001927	0.998073	
H9P43_009447-T1	SP(Sec/SPI)	0.957997	0.042003	CS pos: 25-26. AAA-VP. Pr: 0.3804
H9P43_009448-T1	OTHER	0.000411	0.999589	
H9P43_009449-T1	OTHER	0.007079	0.992921	
H9P43_009450-T1	OTHER	0.000772	0.999228	
H9P43_009451-T1	OTHER	0.001025	0.998975	
H9P43_009452-T1	OTHER	0.231809	0.768191	
H9P43_009453-T1	OTHER	0.011622	0.988378	
H9P43_009454-T1	OTHER	0.130306	0.869694	
H9P43_009455-T1	OTHER	0.003413	0.996587	
H9P43_009456-T1	OTHER	0.001279	0.998721	
H9P43_009457-T1	SP(Sec/SPI)	0.999039	0.000961	CS pos: 19-20. AAA-RE. Pr: 0.8171
H9P43_009458-T1	OTHER	0.001482	0.998518	
H9P43_009459-T1	OTHER	0.000849	0.999151	
H9P43_009460-T1	OTHER	0.002531	0.997469	
H9P43_009461-T1	OTHER	0.003807	0.996193	
H9P43_009462-T1	OTHER	0.007767	0.992233	
H9P43_009463-T1	OTHER	0.000617	0.999383	
H9P43_009464-T1	OTHER	0.000623	0.999377	
H9P43_009465-T1	OTHER	0.001707	0.998293	
H9P43_009466-T1	OTHER	0.003256	0.996744	
H9P43_009467-T1	OTHER	0.000453	0.999547	
H9P43_009468-T1	OTHER	0.052769	0.947231	
H9P43_009469-T1	OTHER	0.000779	0.999221	
H9P43_009470-T1	OTHER	0.001533	0.998467	
H9P43_009471-T1	OTHER	0.003793	0.996207	
H9P43_009472-T1	OTHER	0.002151	0.997849	
H9P43_009473-T1	OTHER	0.004820	0.995180	
H9P43_009474-T1	OTHER	0.000829	0.999171	
H9P43_009475-T1	OTHER	0.000762	0.999238	
H9P43_009476-T1	OTHER	0.002003	0.997997	
H9P43_009477-T1	OTHER	0.004273	0.995727	
H9P43_009478-T1	OTHER	0.001823	0.998177	
H9P43_009479-T1	OTHER	0.015177	0.984823	
H9P43_009480-T1	SP(Sec/SPI)	0.501394	0.498606	CS pos: 41-42. VVA-LP. Pr: 0.3970
H9P43_009481-T1	OTHER	0.003647	0.996353	
H9P43_009482-T1	OTHER	0.007802	0.992198	
H9P43_009483-T1	OTHER	0.022118	0.977882	
H9P43_009484-T1	OTHER	0.002031	0.997969	
H9P43_009485-T1	SP(Sec/SPI)	0.578682	0.421318	CS pos: 26-27. AAA-GL. Pr: 0.1690
H9P43_009486-T1	OTHER	0.004137	0.995863	
H9P43_009487-T1	OTHER	0.000905	0.999095	
H9P43_009488-T1	OTHER	0.002196	0.997804	
H9P43_009489-T1	OTHER	0.011296	0.988704	
H9P43_009490-T1	OTHER	0.022946	0.977054	
H9P43_009491-T1	OTHER	0.002178	0.997822	
H9P43_009492-T1	OTHER	0.000367	0.999633	
H9P43_009493-T1	OTHER	0.001055	0.998945	
H9P43_009494-T1	OTHER	0.003913	0.996087	
H9P43_009495-T1	SP(Sec/SPI)	0.981991	0.018009	CS pos: 29-30. VRA-QA. Pr: 0.4006
H9P43_009496-T1	OTHER	0.004825	0.995175	
H9P43_009497-T1	SP(Sec/SPI)	0.904768	0.095232	CS pos: 21-22. ILT-DR. Pr: 0.4337
H9P43_009498-T1	SP(Sec/SPI)	0.991025	0.008975	CS pos: 28-29. VHA-GA. Pr: 0.6570
H9P43_009499-T1	OTHER	0.002178	0.997822	
H9P43_009500-T1	OTHER	0.022946	0.977054	
H9P43_009501-T1	OTHER	0.011296	0.988704	
H9P43_009502-T1	OTHER	0.002055	0.997945	
H9P43_009503-T1	OTHER	0.010576	0.989424	
H9P43_009504-T1	OTHER	0.018547	0.981453	
H9P43_009505-T1	OTHER	0.002695	0.997305	
H9P43_009506-T1	OTHER	0.002405	0.997595	
H9P43_009507-T1	OTHER	0.012872	0.987128	
H9P43_009508-T1	OTHER	0.001191	0.998809	
H9P43_009509-T1	OTHER	0.061357	0.938643	
H9P43_009510-T1	OTHER	0.000621	0.999379	
H9P43_009511-T1	OTHER	0.001207	0.998793	
H9P43_009512-T1	OTHER	0.003984	0.996016	
H9P43_009513-T1	OTHER	0.006224	0.993776	
H9P43_009514-T1	OTHER	0.001504	0.998496	
H9P43_009515-T1	SP(Sec/SPI)	0.962206	0.037794	CS pos: 35-36. VHG-QT. Pr: 0.8799
H9P43_009516-T1	OTHER	0.000586	0.999414	
H9P43_009517-T1	OTHER	0.001169	0.998831	
H9P43_009518-T1	OTHER	0.001732	0.998268	
H9P43_009519-T1	OTHER	0.351495	0.648505	
H9P43_009520-T1	OTHER	0.002927	0.997073	
H9P43_009521-T1	OTHER	0.002495	0.997505	
H9P43_009522-T1	OTHER	0.060415	0.939585	
H9P43_009523-T1	OTHER	0.000315	0.999685	
H9P43_009524-T1	OTHER	0.001221	0.998779	
H9P43_009525-T1	OTHER	0.048780	0.951220	
H9P43_009526-T1	SP(Sec/SPI)	0.919652	0.080348	CS pos: 35-36. VTA-AP. Pr: 0.4542
H9P43_009527-T1	SP(Sec/SPI)	0.919652	0.080348	CS pos: 35-36. VTA-AP. Pr: 0.4542
H9P43_009528-T1	OTHER	0.000841	0.999159	
H9P43_009529-T1	OTHER	0.001497	0.998503	
H9P43_009530-T1	OTHER	0.004186	0.995814	
H9P43_009531-T1	OTHER	0.006555	0.993445	
H9P43_009532-T1	OTHER	0.007299	0.992701	
H9P43_009533-T1	OTHER	0.000793	0.999207	
H9P43_009534-T1	OTHER	0.003551	0.996449	
H9P43_009535-T1	OTHER	0.023833	0.976167	
H9P43_009536-T1	OTHER	0.018881	0.981119	
H9P43_009537-T1	OTHER	0.309384	0.690616	
H9P43_009538-T1	OTHER	0.000175	0.999825	
H9P43_009539-T1	OTHER	0.001963	0.998037	
H9P43_009540-T1	OTHER	0.000590	0.999410	
H9P43_009541-T1	OTHER	0.001714	0.998286	
H9P43_009542-T1	OTHER	0.001352	0.998648	
H9P43_009543-T1	OTHER	0.000472	0.999528	
H9P43_009544-T1	OTHER	0.000654	0.999346	
H9P43_009545-T1	OTHER	0.001297	0.998703	
H9P43_009546-T1	OTHER	0.000980	0.999020	
H9P43_009547-T1	OTHER	0.000541	0.999459	
H9P43_009548-T1	OTHER	0.000667	0.999333	
H9P43_009549-T1	OTHER	0.003320	0.996680	
H9P43_009550-T1	SP(Sec/SPI)	0.999674	0.000326	CS pos: 23-24. ALA-AP. Pr: 0.7946
H9P43_009551-T1	SP(Sec/SPI)	0.999293	0.000707	CS pos: 20-21. VRA-AP. Pr: 0.7912
H9P43_009552-T1	SP(Sec/SPI)	0.997931	0.002069	CS pos: 24-25. AHA-AP. Pr: 0.8763
H9P43_009553-T1	SP(Sec/SPI)	0.994563	0.005437	CS pos: 30-31. ADA-HF. Pr: 0.6718
H9P43_009554-T1	OTHER	0.000777	0.999223	
H9P43_009555-T1	OTHER	0.005383	0.994617	
H9P43_009556-T1	OTHER	0.000810	0.999190	
H9P43_009557-T1	OTHER	0.000546	0.999454	
H9P43_009558-T1	OTHER	0.015374	0.984626	
H9P43_009559-T1	SP(Sec/SPI)	0.722495	0.277505	CS pos: 18-19. SSP-LP. Pr: 0.2573
H9P43_009560-T1	SP(Sec/SPI)	0.999269	0.000731	CS pos: 22-23. AAA-QT. Pr: 0.6801
H9P43_009561-T1	OTHER	0.001440	0.998560	
H9P43_009562-T1	OTHER	0.000639	0.999361	
H9P43_009563-T1	OTHER	0.009589	0.990411	
H9P43_009564-T1	OTHER	0.000615	0.999385	
H9P43_009565-T1	OTHER	0.050521	0.949479	
H9P43_009566-T1	SP(Sec/SPI)	0.990295	0.009705	CS pos: 28-29. VHA-AP. Pr: 0.9219
H9P43_009567-T1	OTHER	0.000536	0.999464	
H9P43_009568-T1	OTHER	0.001718	0.998282	
H9P43_009569-T1	OTHER	0.115958	0.884042	
H9P43_009570-T1	OTHER	0.000242	0.999758	
H9P43_009571-T1	OTHER	0.000615	0.999385	
H9P43_009572-T1	OTHER	0.009589	0.990411	
H9P43_009573-T1	OTHER	0.000639	0.999361	
H9P43_009574-T1	OTHER	0.001440	0.998560	
H9P43_009575-T1	SP(Sec/SPI)	0.994240	0.005760	CS pos: 23-24. CLA-QK. Pr: 0.9449
H9P43_009576-T1	OTHER	0.000424	0.999576	
H9P43_009577-T1	OTHER	0.001300	0.998700	
H9P43_009578-T1	OTHER	0.005336	0.994664	
H9P43_009579-T1	OTHER	0.000477	0.999523	
H9P43_009580-T1	OTHER	0.001706	0.998294	
H9P43_009581-T1	OTHER	0.011361	0.988639	
H9P43_009582-T1	OTHER	0.004542	0.995458	
H9P43_009583-T1	OTHER	0.004512	0.995488	
H9P43_009584-T1	OTHER	0.004048	0.995952	
H9P43_009585-T1	OTHER	0.006857	0.993143	
H9P43_009586-T1	OTHER	0.001884	0.998116	
H9P43_009587-T1	OTHER	0.002997	0.997003	
H9P43_009588-T1	OTHER	0.003475	0.996525	
H9P43_009589-T1	OTHER	0.000593	0.999407	
H9P43_009590-T1	OTHER	0.001503	0.998497	
H9P43_009591-T1	SP(Sec/SPI)	0.999635	0.000365	CS pos: 20-21. ARA-AE. Pr: 0.9350
H9P43_009592-T1	OTHER	0.001978	0.998022	
H9P43_009593-T1	OTHER	0.001727	0.998273	
H9P43_009594-T1	SP(Sec/SPI)	0.997259	0.002741	CS pos: 20-21. ARA-DA. Pr: 0.6441
H9P43_009595-T1	OTHER	0.000495	0.999505	
H9P43_009596-T1	OTHER	0.000996	0.999004	
H9P43_009597-T1	OTHER	0.024500	0.975500	
H9P43_009598-T1	OTHER	0.004636	0.995364	
H9P43_009599-T1	OTHER	0.002459	0.997541	
H9P43_009600-T1	OTHER	0.000761	0.999239	
H9P43_009601-T1	OTHER	0.001032	0.998968	
H9P43_009602-T1	OTHER	0.025181	0.974819	
H9P43_009603-T1	OTHER	0.001278	0.998722	
H9P43_009604-T1	OTHER	0.001421	0.998579	
H9P43_009605-T1	OTHER	0.001660	0.998340	
H9P43_009606-T1	OTHER	0.000408	0.999592	
H9P43_009607-T1	OTHER	0.002014	0.997986	
H9P43_009608-T1	OTHER	0.001165	0.998835	
H9P43_009609-T1	OTHER	0.001605	0.998395	
H9P43_009610-T1	OTHER	0.002863	0.997137	
H9P43_009611-T1	OTHER	0.031460	0.968540	
H9P43_009612-T1	OTHER	0.000572	0.999428	
H9P43_009613-T1	OTHER	0.004777	0.995223	
H9P43_009614-T1	SP(Sec/SPI)	0.995409	0.004591	CS pos: 17-18. ASA-AP. Pr: 0.7039
H9P43_009615-T1	OTHER	0.005158	0.994842	
H9P43_009616-T1	OTHER	0.006086	0.993914	
H9P43_009617-T1	OTHER	0.001268	0.998732	
H9P43_009618-T1	OTHER	0.036866	0.963134	
H9P43_009619-T1	OTHER	0.001965	0.998035	
H9P43_009620-T1	OTHER	0.000286	0.999714	
H9P43_009621-T1	SP(Sec/SPI)	0.999197	0.000803	CS pos: 19-20. AAA-ES. Pr: 0.7079
