Orthogroup	Allma1_GeneCatalog_proteins_20131203.aa	Blabri1_GeneCatalog_proteins_20160901.aa	Blastocladiella_emersonii_ATCC_22665.proteins	Catan2_GeneCatalog_proteins_20160412.aa	Chytriomyces_confervae_GCA_006535975_ASM653597v1_protein	Parsed1_GeneCatalog_proteins_20170905.aa	Rhihy1_GeneCatalog_proteins_20151219.aa	Total
OG0012184	0	0	0	0	1	0	1	2
OG0012185	0	0	0	0	1	0	1	2
OG0012186	0	0	0	0	1	0	1	2
OG0012187	0	0	0	0	1	0	1	2
OG0012188	0	0	0	0	1	0	1	2
OG0012189	0	0	0	0	1	0	1	2
OG0012190	0	0	0	0	1	0	1	2
OG0012191	0	0	0	0	1	0	1	2
OG0012192	0	0	0	0	1	0	1	2
OG0012193	0	0	0	0	2	0	0	2
OG0012194	0	0	0	0	1	0	1	2
OG0012195	0	0	0	0	1	0	1	2
OG0012196	0	0	0	0	2	0	0	2
OG0012197	0	0	0	0	1	0	1	2
OG0012198	0	0	0	0	2	0	0	2
OG0012199	0	0	0	0	1	0	1	2
OG0012200	0	0	0	0	1	0	1	2
OG0012201	0	0	0	0	1	0	1	2
OG0012202	0	0	0	0	2	0	0	2
OG0012203	0	0	0	0	1	0	1	2
OG0012204	0	0	0	0	1	0	1	2
OG0012205	0	0	0	0	1	0	1	2
OG0012206	0	0	0	0	1	0	1	2
OG0012207	0	0	0	0	1	0	1	2
OG0012208	0	0	0	0	1	0	1	2
OG0012209	0	0	0	0	1	0	1	2
OG0012210	0	0	0	0	1	0	1	2
OG0012211	0	0	0	0	1	0	1	2
OG0012212	0	0	0	0	1	1	0	2
OG0012213	0	0	0	0	1	0	1	2
OG0012214	0	0	0	0	1	0	1	2
OG0012215	0	0	0	0	1	0	1	2
OG0012216	0	0	0	0	1	0	1	2
OG0012217	0	0	0	0	1	0	1	2
OG0012218	0	0	0	0	2	0	0	2
OG0012219	0	0	0	0	1	0	1	2
OG0012220	0	0	0	0	1	0	1	2
OG0012221	0	0	0	0	1	0	1	2
OG0012222	0	0	0	0	1	0	1	2
OG0012223	0	0	0	0	1	0	1	2
OG0012224	0	0	0	0	1	0	1	2
OG0012225	0	0	0	0	1	0	1	2
OG0012226	0	0	0	0	1	0	1	2
OG0012227	0	0	0	0	1	0	1	2
OG0012228	0	0	0	0	1	0	1	2
OG0012229	0	0	0	0	1	0	1	2
OG0012230	0	0	0	0	1	0	1	2
OG0012231	0	0	0	0	1	0	1	2
OG0012232	0	0	0	0	2	0	0	2
OG0012233	0	0	0	0	1	0	1	2
OG0012234	0	0	0	0	1	0	1	2
OG0012235	0	0	0	0	1	0	1	2
OG0012236	0	0	0	0	1	0	1	2
OG0012237	0	0	0	0	1	0	1	2
OG0012238	0	0	0	0	1	0	1	2
OG0012239	0	0	0	0	1	0	1	2
OG0012240	0	0	0	0	1	0	1	2
OG0012241	0	0	0	0	1	0	1	2
OG0012242	0	0	0	0	1	0	1	2
OG0012243	0	0	0	0	1	0	1	2
OG0012244	0	0	0	0	1	0	1	2
OG0012245	0	0	0	0	1	0	1	2
OG0012246	0	0	0	0	1	0	1	2
OG0012247	0	0	0	0	1	0	1	2
OG0012248	0	0	0	0	1	0	1	2
OG0012249	0	0	0	0	1	0	1	2
OG0012250	0	0	0	0	1	0	1	2
OG0012251	0	0	0	0	1	0	1	2
OG0012252	0	0	0	0	1	0	1	2
OG0012253	0	0	0	0	1	0	1	2
OG0012254	0	0	0	0	1	0	1	2
OG0012255	0	0	0	0	1	0	1	2
OG0012256	0	0	0	0	1	0	1	2
OG0012257	0	0	0	0	1	0	1	2
OG0012258	0	0	0	0	1	0	1	2
OG0012259	0	0	0	0	1	0	1	2
OG0012260	0	0	0	0	1	0	1	2
OG0012261	0	0	0	0	1	0	1	2
OG0012262	0	0	0	0	1	0	1	2
OG0012263	0	0	0	0	1	0	1	2
OG0012264	0	0	0	0	1	0	1	2
OG0012265	0	0	0	0	1	0	1	2
OG0012266	0	0	0	0	1	0	1	2
OG0012267	0	0	0	0	1	0	1	2
OG0012268	0	0	0	0	1	0	1	2
OG0012269	0	0	0	0	1	0	1	2
OG0012270	0	0	0	0	1	0	1	2
OG0012271	0	0	0	0	1	0	1	2
OG0012272	0	0	0	0	1	0	1	2
OG0012273	0	0	0	0	1	0	1	2
OG0012274	0	0	0	0	1	0	1	2
OG0012275	0	0	0	0	1	0	1	2
OG0012276	0	0	0	0	1	0	1	2
OG0012277	0	0	0	0	1	0	1	2
OG0012278	0	0	0	0	1	0	1	2
OG0012279	0	0	0	0	1	0	1	2
OG0012280	0	0	0	0	1	0	1	2
OG0012281	0	0	0	0	1	0	1	2
OG0012282	0	0	0	0	2	0	0	2
OG0012283	0	0	0	0	1	0	1	2
OG0012284	0	0	0	0	1	0	1	2
OG0012285	0	0	0	0	1	0	1	2
OG0012286	0	0	0	0	1	0	1	2
OG0012287	0	0	0	0	1	0	1	2
OG0012288	0	0	0	0	1	0	1	2
OG0012289	0	0	0	0	1	0	1	2
OG0012290	0	0	0	0	1	0	1	2
OG0012291	0	0	0	0	1	0	1	2
OG0012292	0	0	0	0	1	0	1	2
OG0012293	0	0	0	0	1	0	1	2
OG0012294	0	0	0	0	2	0	0	2
OG0012295	0	0	0	0	1	0	1	2
OG0012296	0	0	0	0	1	0	1	2
OG0012297	0	0	0	0	1	0	1	2
OG0012298	0	0	0	0	1	0	1	2
OG0012299	0	0	0	0	1	0	1	2
OG0012300	0	0	0	0	1	0	1	2
OG0012301	0	0	0	0	1	0	1	2
OG0012302	0	0	0	0	1	0	1	2
OG0012303	0	0	0	0	1	0	1	2
OG0012304	0	0	0	0	1	0	1	2
OG0012305	0	0	0	0	1	0	1	2
OG0012306	0	0	0	0	1	0	1	2
OG0012307	0	0	0	0	1	0	1	2
OG0012308	0	0	0	0	1	0	1	2
OG0012309	0	0	0	0	1	0	1	2
OG0012310	0	0	0	0	1	0	1	2
OG0012311	0	0	0	0	1	0	1	2
OG0012312	0	0	0	0	1	0	1	2
OG0012313	0	0	0	0	1	0	1	2
OG0012314	0	0	0	0	1	0	1	2
OG0012315	0	0	0	0	1	0	1	2
OG0012316	0	0	0	0	1	0	1	2
OG0012317	0	0	0	0	1	0	1	2
OG0012318	0	0	0	0	1	0	1	2
OG0012319	0	0	0	0	1	0	1	2
OG0012320	0	0	0	0	1	0	1	2
OG0012321	0	0	0	0	1	0	1	2
OG0012322	0	0	0	0	2	0	0	2
OG0012323	0	0	0	0	1	0	1	2
OG0012324	0	0	0	0	1	0	1	2
OG0012325	0	0	0	0	1	0	1	2
OG0012326	0	0	0	0	1	0	1	2
OG0012327	0	0	0	0	1	0	1	2
OG0012328	0	0	0	0	1	0	1	2
OG0012329	0	0	0	0	1	0	1	2
OG0012330	0	0	0	0	1	0	1	2
OG0012331	0	0	0	0	1	0	1	2
OG0012332	0	0	0	0	1	0	1	2
OG0012333	0	0	0	0	1	0	1	2
OG0012334	0	0	0	0	1	0	1	2
OG0012335	0	0	0	0	1	0	1	2
OG0012336	0	0	0	0	1	0	1	2
OG0012337	0	0	0	0	1	0	1	2
OG0012338	0	0	0	0	1	0	1	2
OG0012339	0	0	0	0	1	0	1	2
OG0012340	0	0	0	0	1	0	1	2
OG0012341	0	0	0	0	1	0	1	2
OG0012342	0	0	0	0	1	0	1	2
OG0012343	0	0	0	0	1	0	1	2
OG0012344	0	0	0	0	1	0	1	2
OG0012345	0	0	0	0	1	0	1	2
OG0012346	0	0	0	0	1	0	1	2
OG0012347	0	0	0	0	1	0	1	2
OG0012348	0	0	0	0	1	0	1	2
OG0012349	0	0	0	0	1	0	1	2
OG0012350	0	0	0	0	1	0	1	2
OG0012351	0	0	0	0	1	0	1	2
OG0012352	0	0	0	0	1	0	1	2
OG0012353	0	0	0	0	2	0	0	2
OG0012354	0	0	0	0	1	0	1	2
OG0012355	0	0	0	0	1	0	1	2
OG0012356	0	0	0	0	1	0	1	2
OG0012357	0	0	0	0	1	0	1	2
OG0012358	0	0	0	0	1	0	1	2
OG0012359	0	0	0	0	1	0	1	2
OG0012360	0	0	0	0	1	0	1	2
OG0012361	0	0	0	0	1	1	0	2
OG0012362	0	0	0	0	1	0	1	2
OG0012363	0	0	0	0	1	0	1	2
OG0012364	0	0	0	0	1	0	1	2
OG0012365	0	0	0	0	1	0	1	2
OG0012366	0	0	0	0	2	0	0	2
OG0012367	0	0	0	0	1	0	1	2
OG0012368	0	0	0	0	1	0	1	2
OG0012369	0	0	0	0	1	0	1	2
OG0012370	0	0	0	0	1	0	1	2
OG0012371	0	0	0	0	1	0	1	2
OG0012372	0	0	0	0	1	0	1	2
OG0012373	0	0	0	0	1	0	1	2
OG0012374	0	0	0	0	1	0	1	2
OG0012375	0	0	0	0	1	0	1	2
OG0012376	0	0	0	0	1	0	1	2
OG0012377	0	0	0	0	1	0	1	2
OG0012378	0	0	0	0	1	0	1	2
OG0012379	0	0	0	0	1	0	1	2
OG0012380	0	0	0	0	1	0	1	2
OG0012381	0	0	0	0	1	0	1	2
OG0012382	0	0	0	0	1	0	1	2
OG0012383	0	0	0	0	1	0	1	2
OG0012384	0	0	0	0	1	0	1	2
OG0012385	0	0	0	0	1	0	1	2
OG0012386	0	0	0	0	1	0	1	2
OG0012387	0	0	0	0	1	0	1	2
OG0012388	0	0	0	0	1	0	1	2
OG0012389	0	0	0	0	1	0	1	2
OG0012390	0	0	0	0	1	0	1	2
OG0012391	0	0	0	0	1	0	1	2
OG0012392	0	0	0	0	1	0	1	2
OG0012393	0	0	0	0	1	0	1	2
OG0012394	0	0	0	0	1	0	1	2
OG0012395	0	0	0	0	1	0	1	2
OG0012396	0	0	0	0	1	0	1	2
OG0012397	0	0	0	0	1	0	1	2
OG0012398	0	0	0	0	1	0	1	2
OG0012399	0	0	0	0	1	0	1	2
OG0012400	0	0	0	0	1	0	1	2
OG0012401	0	0	0	0	1	0	1	2
OG0012402	0	0	0	0	1	0	1	2
OG0012403	0	0	0	0	1	0	1	2
OG0012404	0	0	0	0	1	0	1	2
OG0012405	0	0	0	0	1	0	1	2
OG0012406	0	0	0	0	1	0	1	2
OG0012407	0	0	0	0	1	0	1	2
OG0012408	0	0	0	0	1	0	1	2
OG0012409	0	0	0	0	1	0	1	2
OG0012410	0	0	0	0	1	0	1	2
OG0012411	0	0	0	0	1	0	1	2
OG0012412	0	0	0	0	1	0	1	2
OG0012413	0	0	0	0	1	0	1	2
OG0012414	0	0	0	0	1	0	1	2
OG0012415	0	0	0	0	1	0	1	2
OG0012416	0	0	0	0	1	0	1	2
OG0012417	0	0	0	0	1	0	1	2
OG0012418	0	0	0	0	1	0	1	2
OG0012419	0	0	0	0	1	0	1	2
OG0012420	0	0	0	0	1	0	1	2
OG0012421	0	0	0	0	1	0	1	2
OG0012422	0	0	0	0	1	0	1	2
OG0012423	0	0	0	0	1	0	1	2
OG0012424	0	0	0	0	1	0	1	2
OG0012425	0	0	0	0	1	0	1	2
OG0012426	0	0	0	0	1	0	1	2
OG0012427	0	0	0	0	1	0	1	2
OG0012428	0	0	0	0	2	0	0	2
OG0012429	0	0	0	0	1	0	1	2
OG0012430	0	0	0	0	1	0	1	2
OG0012431	0	0	0	0	1	0	1	2
OG0012432	0	0	0	0	1	0	1	2
OG0012433	0	0	0	0	1	0	1	2
OG0012434	0	0	0	0	1	0	1	2
OG0012435	0	0	0	0	1	0	1	2
OG0012436	0	0	0	0	1	0	1	2
OG0012437	0	0	0	0	1	0	1	2
OG0012438	0	0	0	0	1	0	1	2
OG0012439	0	0	0	0	1	0	1	2
OG0012440	0	0	0	0	1	0	1	2
OG0012441	0	0	0	0	1	0	1	2
OG0012442	0	0	0	0	1	0	1	2
OG0012443	0	0	0	0	1	0	1	2
OG0012444	0	0	0	0	1	0	1	2
OG0012445	0	0	0	0	1	0	1	2
OG0012446	0	0	0	0	1	0	1	2
OG0012447	0	0	0	0	2	0	0	2
OG0012448	0	0	0	0	1	0	1	2
OG0012449	0	0	0	0	1	0	1	2
OG0012450	0	0	0	0	1	0	1	2
OG0012451	0	0	0	0	1	0	1	2
OG0012452	0	0	0	0	1	0	1	2
OG0012453	0	0	0	0	1	0	1	2
OG0012454	0	0	0	0	1	0	1	2
OG0012455	0	0	0	0	1	0	1	2
OG0012456	0	0	0	0	1	0	1	2
OG0012457	0	0	0	0	1	0	1	2
OG0012458	0	0	0	0	1	0	1	2
OG0012459	0	0	0	0	1	0	1	2
OG0012460	0	0	0	0	1	0	1	2
OG0012461	0	0	0	0	1	0	1	2
OG0012462	0	0	0	0	1	0	1	2
OG0012463	0	0	0	0	1	0	1	2
OG0012464	0	0	0	0	1	0	1	2
OG0012465	0	0	0	0	1	0	1	2
OG0012466	0	0	0	0	1	0	1	2
OG0012467	0	0	0	0	1	0	1	2
OG0012468	0	0	0	0	1	0	1	2
OG0012469	0	0	0	0	1	0	1	2
OG0012470	0	0	0	0	1	0	1	2
OG0012471	0	0	0	0	1	0	1	2
OG0012472	0	0	0	0	1	0	1	2
OG0012473	0	0	0	0	1	0	1	2
OG0012474	0	0	0	0	2	0	0	2
OG0012475	0	0	0	0	1	0	1	2
OG0012476	0	0	0	0	1	0	1	2
OG0012477	0	0	0	0	1	0	1	2
OG0012478	0	0	0	0	1	0	1	2
OG0012479	0	0	0	0	1	0	1	2
OG0012480	0	0	0	0	1	0	1	2
OG0012481	0	0	0	0	1	0	1	2
OG0012482	0	0	0	0	1	0	1	2
OG0012483	0	0	0	0	1	0	1	2
OG0012484	0	0	0	0	1	0	1	2
OG0012485	0	0	0	0	1	0	1	2
OG0012486	0	0	0	0	1	0	1	2
OG0012487	0	0	0	0	1	0	1	2
OG0012488	0	0	0	0	2	0	0	2
OG0012489	0	0	0	0	1	0	1	2
OG0012490	0	0	0	0	1	0	1	2
OG0012491	0	0	0	0	1	0	1	2
OG0012492	0	0	0	0	1	0	1	2
OG0012493	0	0	0	0	1	0	1	2
OG0012494	0	0	0	0	1	0	1	2
OG0012495	0	0	0	0	1	0	1	2
OG0012496	0	0	0	0	1	0	1	2
OG0012497	0	0	0	0	1	0	1	2
OG0012498	0	0	0	0	1	0	1	2
OG0012499	0	0	0	0	1	0	1	2
OG0012500	0	0	0	0	1	0	1	2
OG0012501	0	0	0	0	1	0	1	2
OG0012502	0	0	0	0	1	0	1	2
OG0012503	0	0	0	0	1	0	1	2
OG0012504	0	0	0	0	1	0	1	2
OG0012505	0	0	0	0	1	0	1	2
OG0012506	0	0	0	0	1	0	1	2
OG0012507	0	0	0	0	1	0	1	2
OG0012508	0	0	0	0	1	0	1	2
OG0012509	0	0	0	0	1	0	1	2
OG0012510	0	0	0	0	1	0	1	2
OG0012511	0	0	0	0	1	0	1	2
OG0012512	0	0	0	0	1	0	1	2
OG0012513	0	0	0	0	1	0	1	2
OG0012514	0	0	0	0	1	0	1	2
OG0012515	0	0	0	0	1	0	1	2
OG0012516	0	0	0	0	1	0	1	2
OG0012517	0	0	0	0	1	0	1	2
OG0012518	0	0	0	0	1	0	1	2
OG0012519	0	0	0	0	1	0	1	2
OG0012520	0	0	0	0	1	0	1	2
OG0012521	0	0	0	0	1	0	1	2
OG0012522	0	0	0	0	1	0	1	2
OG0012523	0	0	0	0	1	0	1	2
OG0012524	0	0	0	0	1	0	1	2
OG0012525	0	0	0	0	1	0	1	2
OG0012526	0	0	0	0	1	0	1	2
OG0012527	0	0	0	0	1	0	1	2
OG0012528	0	0	0	0	1	0	1	2
OG0012529	0	0	0	0	1	0	1	2
OG0012530	0	0	0	0	1	0	1	2
OG0012531	0	0	0	0	1	0	1	2
OG0012532	0	0	0	0	1	0	1	2
OG0012533	0	0	0	0	1	0	1	2
OG0012534	0	0	0	0	1	0	1	2
OG0012535	0	0	0	0	1	0	1	2
OG0012536	0	0	0	0	1	0	1	2
OG0012537	0	0	0	0	1	0	1	2
OG0012538	0	0	0	0	1	0	1	2
OG0012539	0	0	0	0	1	0	1	2
OG0012540	0	0	0	0	1	0	1	2
OG0012541	0	0	0	0	1	0	1	2
OG0012542	0	0	0	0	1	0	1	2
OG0012543	0	0	0	0	1	0	1	2
OG0012544	0	0	0	0	1	0	1	2
OG0012545	0	0	0	0	1	0	1	2
OG0012546	0	0	0	0	1	0	1	2
OG0012547	0	0	0	0	1	0	1	2
OG0012548	0	0	0	0	1	0	1	2
OG0012549	0	0	0	0	1	0	1	2
OG0012550	0	0	0	0	1	0	1	2
OG0012551	0	0	0	0	1	0	1	2
OG0012552	0	0	0	0	1	0	1	2
OG0012553	0	0	0	0	1	0	1	2
OG0012554	0	0	0	0	1	0	1	2
OG0012555	0	0	0	0	1	0	1	2
OG0012556	0	0	0	0	1	0	1	2
OG0012557	0	0	0	0	1	0	1	2
OG0012558	0	0	0	0	1	0	1	2
OG0012559	0	0	0	0	1	0	1	2
OG0012560	0	0	0	0	1	0	1	2
OG0012561	0	0	0	0	1	0	1	2
OG0012562	0	0	0	0	1	0	1	2
OG0012563	0	0	0	0	1	0	1	2
OG0012564	0	0	0	0	1	0	1	2
OG0012565	0	0	0	0	1	0	1	2
OG0012566	0	0	0	0	1	0	1	2
OG0012567	0	0	0	0	1	0	1	2
OG0012568	0	0	0	0	1	0	1	2
OG0012569	0	0	0	0	2	0	0	2
OG0012570	0	0	0	0	1	0	1	2
OG0012571	0	0	0	0	1	0	1	2
OG0012572	0	0	0	0	2	0	0	2
OG0012573	0	0	0	0	2	0	0	2
OG0012574	0	0	0	0	1	0	1	2
OG0012575	0	0	0	0	1	0	1	2
OG0012576	0	0	0	0	2	0	0	2
OG0012577	0	0	0	0	1	0	1	2
OG0012578	0	0	0	0	1	0	1	2
OG0012579	0	0	0	0	1	0	1	2
OG0012580	0	0	0	0	2	0	0	2
OG0012581	0	0	0	0	1	0	1	2
OG0012582	0	0	0	0	1	0	1	2
OG0012583	0	0	0	0	1	0	1	2
OG0012584	0	0	0	0	1	0	1	2
OG0012585	0	0	0	0	1	0	1	2
OG0012586	0	0	0	0	1	0	1	2
OG0012587	0	0	0	0	1	0	1	2
OG0012588	0	0	0	0	1	0	1	2
OG0012589	0	0	0	0	1	0	1	2
OG0012590	0	0	0	0	1	0	1	2
OG0012591	0	0	0	0	1	0	1	2
OG0012592	0	0	0	0	1	0	1	2
OG0012593	0	0	0	0	1	0	1	2
OG0012594	0	0	0	0	1	0	1	2
OG0012595	0	0	0	0	1	0	1	2
OG0012596	0	0	0	0	1	0	1	2
OG0012597	0	0	0	0	1	0	1	2
OG0012598	0	0	0	0	1	0	1	2
OG0012599	0	0	0	0	1	0	1	2
OG0012600	0	0	0	0	1	0	1	2
OG0012601	0	0	0	0	1	0	1	2
OG0012602	0	0	0	0	1	0	1	2
OG0012603	0	0	0	0	1	0	1	2
OG0012604	0	0	0	0	1	0	1	2
OG0012605	0	0	0	0	1	0	1	2
OG0012606	0	0	0	0	1	0	1	2
OG0012607	0	0	0	0	1	0	1	2
OG0012608	0	0	0	0	1	0	1	2
OG0012609	0	0	0	0	1	0	1	2
OG0012610	0	0	0	0	1	0	1	2
OG0012611	0	0	0	0	1	0	1	2
OG0012612	0	0	0	0	1	0	1	2
OG0012613	0	0	0	0	1	0	1	2
OG0012614	0	0	0	0	1	0	1	2
OG0012615	0	0	0	0	1	0	1	2
OG0012616	0	0	0	0	1	0	1	2
OG0012617	0	0	0	0	1	0	1	2
OG0012618	0	0	0	0	1	0	1	2
OG0012619	0	0	0	0	1	0	1	2
OG0012620	0	0	0	0	1	0	1	2
OG0012621	0	0	0	0	1	0	1	2
OG0012622	0	0	0	0	1	0	1	2
OG0012623	0	0	0	0	1	0	1	2
OG0012624	0	0	0	0	1	0	1	2
OG0012625	0	0	0	0	1	0	1	2
OG0012626	0	0	0	0	1	0	1	2
OG0012627	0	0	0	0	1	0	1	2
OG0012628	0	0	0	0	1	0	1	2
OG0012629	0	0	0	0	1	0	1	2
OG0012630	0	0	0	0	1	0	1	2
OG0012631	0	0	0	0	1	0	1	2
OG0012632	0	0	0	0	1	0	1	2
OG0012633	0	0	0	0	1	0	1	2
OG0012634	0	0	0	0	1	0	1	2
OG0012635	0	0	0	0	1	0	1	2
OG0012636	0	0	0	0	1	0	1	2
OG0012637	0	0	0	0	1	0	1	2
OG0012638	0	0	0	0	1	0	1	2
OG0012639	0	0	0	0	1	0	1	2
OG0012640	0	0	0	0	1	0	1	2
OG0012641	0	0	0	0	1	0	1	2
OG0012642	0	0	0	0	1	0	1	2
OG0012643	0	0	0	0	1	0	1	2
OG0012644	0	0	0	0	1	0	1	2
OG0012645	0	0	0	0	1	0	1	2
OG0012646	0	0	0	0	1	0	1	2
OG0012647	0	0	0	0	1	0	1	2
OG0012648	0	0	0	0	1	0	1	2
OG0012649	0	0	0	0	1	0	1	2
OG0012650	0	0	0	0	1	0	1	2
OG0012651	0	0	0	0	1	0	1	2
OG0012652	0	0	0	0	1	0	1	2
OG0012653	0	0	0	0	1	0	1	2
OG0012654	0	0	0	0	1	0	1	2
OG0012655	0	0	0	0	1	0	1	2
OG0012656	0	0	0	0	1	0	1	2
OG0012657	0	0	0	0	1	0	1	2
OG0012658	0	0	0	0	1	0	1	2
OG0012659	0	0	0	0	1	0	1	2
OG0012660	0	0	0	0	1	0	1	2
OG0012661	0	0	0	0	1	0	1	2
OG0012662	0	0	0	0	1	0	1	2
OG0012663	0	0	0	0	1	0	1	2
OG0012664	0	0	0	0	1	0	1	2
OG0012665	0	0	0	0	1	0	1	2
OG0012666	0	0	0	0	1	0	1	2
OG0012667	0	0	0	0	1	0	1	2
OG0012668	0	0	0	0	1	0	1	2
OG0012669	0	0	0	0	1	0	1	2
OG0012670	0	0	0	0	1	0	1	2
OG0012671	0	0	0	0	0	2	0	2
OG0012672	0	0	0	0	0	2	0	2
OG0012673	0	0	0	0	0	2	0	2
OG0012674	0	0	0	0	0	2	0	2
OG0012675	0	0	0	0	0	2	0	2
OG0012676	0	0	0	0	0	1	1	2
OG0012677	0	0	0	0	0	1	1	2
OG0012678	0	0	0	0	0	2	0	2
OG0012679	0	0	0	0	0	2	0	2
OG0012680	0	0	0	0	0	2	0	2
OG0012681	0	0	0	0	0	2	0	2
OG0012682	0	0	0	0	0	2	0	2
OG0012683	0	0	0	0	0	1	1	2
OG0012684	0	0	0	0	0	2	0	2
OG0012685	0	0	0	0	0	2	0	2
OG0012686	0	0	0	0	0	1	1	2
OG0012687	0	0	0	0	0	2	0	2
OG0012688	0	0	0	0	0	2	0	2
OG0012689	0	0	0	0	0	2	0	2
OG0012690	0	0	0	0	0	2	0	2
OG0012691	0	0	0	0	0	2	0	2
OG0012692	0	0	0	0	0	2	0	2
OG0012693	0	0	0	0	0	2	0	2
OG0012694	0	0	0	0	0	2	0	2
OG0012695	0	0	0	0	0	2	0	2
OG0012696	0	0	0	0	0	2	0	2
OG0012697	0	0	0	0	0	2	0	2
OG0012698	0	0	0	0	0	2	0	2
OG0012699	0	0	0	0	0	2	0	2
OG0012700	0	0	0	0	0	2	0	2
OG0012701	0	0	0	0	0	2	0	2
OG0012702	0	0	0	0	0	2	0	2
OG0012703	0	0	0	0	0	2	0	2
OG0012704	0	0	0	0	0	2	0	2
OG0012705	0	0	0	0	0	2	0	2
OG0012706	0	0	0	0	0	2	0	2
OG0012707	0	0	0	0	0	2	0	2
OG0012708	0	0	0	0	0	2	0	2
OG0012709	0	0	0	0	0	2	0	2
OG0012710	0	0	0	0	0	2	0	2
OG0012711	0	0	0	0	0	2	0	2
OG0012712	0	0	0	0	0	2	0	2
OG0012713	0	0	0	0	0	2	0	2
OG0012714	0	0	0	0	0	2	0	2
OG0012715	0	0	0	0	0	2	0	2
OG0012716	0	0	0	0	0	2	0	2
OG0012717	0	0	0	0	0	2	0	2
OG0012718	0	0	0	0	0	2	0	2
OG0012719	0	0	0	0	0	2	0	2
OG0012720	0	0	0	0	0	2	0	2
OG0012721	0	0	0	0	0	1	1	2
OG0012722	0	0	0	0	0	2	0	2
OG0012723	0	0	0	0	0	2	0	2
OG0012724	0	0	0	0	0	2	0	2
OG0012725	0	0	0	0	0	2	0	2
OG0012726	0	0	0	0	0	2	0	2
OG0012727	0	0	0	0	0	2	0	2
OG0012728	0	0	0	0	0	2	0	2
OG0012729	0	0	0	0	0	2	0	2
OG0012730	0	0	0	0	0	2	0	2
OG0012731	0	0	0	0	0	2	0	2
OG0012732	0	0	0	0	0	2	0	2
OG0012733	0	0	0	0	0	2	0	2
OG0012734	0	0	0	0	0	2	0	2
OG0012735	0	0	0	0	0	2	0	2
OG0012736	0	0	0	0	0	2	0	2
OG0012737	0	0	0	0	0	2	0	2
OG0012738	0	0	0	0	0	2	0	2
OG0012739	0	0	0	0	0	2	0	2
OG0012740	0	0	0	0	0	1	1	2
OG0012741	0	0	0	0	0	1	1	2
OG0012742	0	0	0	0	0	2	0	2
OG0012743	0	0	0	0	0	1	1	2
OG0012744	0	0	0	0	0	2	0	2
OG0012745	0	0	0	0	0	2	0	2
OG0012746	0	0	0	0	0	2	0	2
OG0012747	0	0	0	0	0	2	0	2
OG0012748	0	0	0	0	0	2	0	2
OG0012749	0	0	0	0	0	2	0	2
OG0012750	0	0	0	0	0	2	0	2
OG0012751	0	0	0	0	0	2	0	2
OG0012752	0	0	0	0	0	2	0	2
OG0012753	0	0	0	0	0	2	0	2
OG0012754	0	0	0	0	0	2	0	2
OG0012755	0	0	0	0	0	2	0	2
OG0012756	0	0	0	0	0	2	0	2
OG0012757	0	0	0	0	0	2	0	2
OG0012758	0	0	0	0	0	2	0	2
OG0012759	0	0	0	0	0	2	0	2
OG0012760	0	0	0	0	0	1	1	2
OG0012761	0	0	0	0	0	2	0	2
OG0012762	0	0	0	0	0	2	0	2
OG0012763	0	0	0	0	0	2	0	2
OG0012764	0	0	0	0	0	2	0	2
OG0012765	0	0	0	0	0	2	0	2
OG0012766	0	0	0	0	0	2	0	2
OG0012767	0	0	0	0	0	2	0	2
OG0012768	0	0	0	0	0	2	0	2
OG0012769	0	0	0	0	0	2	0	2
OG0012770	0	0	0	0	0	2	0	2
OG0012771	0	0	0	0	0	1	1	2
OG0012772	0	0	0	0	0	2	0	2
OG0012773	0	0	0	0	0	2	0	2
OG0012774	0	0	0	0	0	2	0	2
OG0012775	0	0	0	0	0	1	1	2
OG0012776	0	0	0	0	0	2	0	2
OG0012777	0	0	0	0	0	2	0	2
OG0012778	0	0	0	0	0	2	0	2
OG0012779	0	0	0	0	0	2	0	2
OG0012780	0	0	0	0	0	2	0	2
OG0012781	0	0	0	0	0	2	0	2
OG0012782	0	0	0	0	0	2	0	2
OG0012783	0	0	0	0	0	2	0	2
OG0012784	0	0	0	0	0	2	0	2
OG0012785	0	0	0	0	0	2	0	2
OG0012786	0	0	0	0	0	2	0	2
OG0012787	0	0	0	0	0	2	0	2
OG0012788	0	0	0	0	0	2	0	2
OG0012789	0	0	0	0	0	1	1	2
OG0012790	0	0	0	0	0	2	0	2
OG0012791	0	0	0	0	0	1	1	2
OG0012792	0	0	0	0	0	2	0	2
OG0012793	0	0	0	0	0	2	0	2
OG0012794	0	0	0	0	0	2	0	2
OG0012795	0	0	0	0	0	2	0	2
OG0012796	0	0	0	0	0	2	0	2
OG0012797	0	0	0	0	0	2	0	2
OG0012798	0	0	0	0	0	2	0	2
OG0012799	0	0	0	0	0	2	0	2
OG0012800	0	0	0	0	0	1	1	2
OG0012801	0	0	0	0	0	2	0	2
OG0012802	0	0	0	0	0	2	0	2
OG0012803	0	0	0	0	0	2	0	2
OG0012804	0	0	0	0	0	2	0	2
OG0012805	0	0	0	0	0	1	1	2
OG0012806	0	0	0	0	0	2	0	2
OG0012807	0	0	0	0	0	2	0	2
OG0012808	0	0	0	0	0	2	0	2
OG0012809	0	0	0	0	0	2	0	2
OG0012810	0	0	0	0	0	2	0	2
